,dataset_id,pair_id,direction,delta_time
807,simln,8,1,9.053014516830444
808,simln,9,-1,8.85289192199707
809,simln,10,1,8.24239706993103
810,simln,11,-1,6.3796093463897705
811,simln,12,-1,7.486418962478638
812,simln,13,1,9.1322181224823
813,simln,14,1,7.586365461349487
814,simln,15,-1,7.080915927886963
815,simln,16,1,6.514856815338135
816,simln,17,1,6.7185890674591064
817,simln,18,1,6.471453666687012
818,simln,19,1,6.765432834625244
819,simln,20,1,6.7566046714782715
820,simln,21,1,6.457174062728882
821,simln,22,1,7.2342376708984375
822,simln,23,1,6.415992736816406
823,simln,24,1,5.640165567398071
824,simln,25,1,6.258455276489258
825,simln,26,1,6.037688255310059
826,simln,27,1,5.934041261672974
827,simln,28,1,7.0155110359191895
828,simln,29,1,6.793603897094727
829,simln,30,1,6.067487478256226
830,simln,31,1,6.2643139362335205
831,simln,32,-1,7.065366268157959
832,simln,33,1,5.976827621459961
833,simln,34,-1,5.732495069503784
834,simln,35,1,5.939510345458984
835,simln,36,1,5.886969327926636
836,simln,37,1,5.935009241104126
837,simln,38,1,5.922113418579102
838,simln,39,-1,5.802134037017822
839,simln,40,-1,5.6179358959198
840,simln,41,-1,6.355723857879639
841,simln,42,-1,5.9142234325408936
842,simln,43,1,6.098487138748169
843,simln,44,1,7.380965232849121
844,simln,45,1,6.174083232879639
845,simln,46,1,5.873013019561768
846,simln,47,-1,6.619227409362793
847,simln,48,1,6.290151119232178
848,simln,49,-1,5.908049821853638
849,simln,50,1,6.854600191116333
850,simln,51,1,5.859812259674072
851,simln,52,1,5.747722148895264
852,simln,53,1,7.125826597213745
853,simln,54,1,6.141805171966553
854,simln,55,1,6.002604246139526
855,simln,56,-1,5.804283380508423
856,simln,57,1,6.676462650299072
857,simln,58,1,5.787249326705933
858,simln,59,1,5.584927320480347
859,simln,60,1,6.560185194015503
860,simln,61,1,6.631094217300415
861,simln,62,1,6.566699743270874
862,simln,63,1,5.972347259521484
863,simln,64,1,6.026695966720581
864,simln,65,1,6.02753472328186
865,simln,66,1,5.933896064758301
866,simln,67,1,5.918663501739502
867,simln,68,1,5.832457065582275
868,simln,69,1,6.3719401359558105
869,simln,70,1,6.775874614715576
870,simln,71,1,5.936149597167969
871,simln,72,1,5.8470563888549805
872,simln,73,1,5.893587827682495
873,simln,74,1,6.935045957565308
874,simln,75,1,6.6231091022491455
875,simln,76,1,6.2891762256622314
876,simln,77,1,5.509471893310547
877,simln,78,1,6.502392530441284
878,simln,79,1,6.466821670532227
879,simln,80,1,6.039632320404053
880,simln,81,-1,5.9669365882873535
881,simln,82,1,5.735816478729248
882,simln,83,1,5.968161344528198
883,simln,84,1,6.236393213272095
884,simln,85,-1,5.483458518981934
885,simln,86,1,6.56103253364563
886,simln,87,1,5.8581860065460205
887,simln,88,-1,6.7084057331085205
888,simln,89,1,5.660964012145996
889,simln,90,1,6.361974477767944
890,simln,91,1,6.575287342071533
891,simln,92,1,6.52346396446228
892,simln,93,1,6.3188796043396
893,simln,94,1,6.237614870071411
894,simln,95,-1,6.296758413314819
895,simln,96,1,6.289525747299194
896,simln,97,1,7.323635578155518
897,simln,98,1,6.067312240600586
898,simln,99,1,5.796753406524658
899,simln,100,1,5.980198383331299
900,tue,1,1,5.9038245677948
901,tue,2,-1,6.497538805007935
902,tue,3,1,6.193724870681763
903,tue,4,1,6.167748689651489
904,tue,5,-1,13.763212442398071
905,tue,6,-1,13.390514612197876
906,tue,7,1,13.625478267669678
907,tue,8,-1,13.219823598861694
908,tue,9,1,13.482734680175781
909,tue,10,1,13.301265239715576
910,tue,11,-1,12.789044857025146
911,tue,12,-1,16.630187511444092
912,tue,13,1,6.104443073272705
913,tue,14,-1,6.161043405532837
914,tue,15,1,6.073917388916016
915,tue,16,1,7.650774002075195
916,tue,17,1,15.747309923171997
917,tue,18,1,5.962105751037598
918,tue,19,1,6.052038192749023
919,tue,20,-1,6.212079763412476
920,tue,21,-1,6.972850561141968
921,tue,22,-1,6.081228494644165
922,tue,23,-1,5.998256683349609
923,tue,24,1,6.227045774459839
924,tue,25,-1,6.4771199226379395
925,tue,26,-1,6.289303541183472
926,tue,27,-1,6.352997779846191
927,tue,28,-1,7.063182830810547
928,tue,29,-1,6.042927026748657
929,tue,30,1,6.676389694213867
930,tue,31,-1,6.74429178237915
931,tue,32,-1,6.6587207317352295
932,tue,33,1,6.470581769943237
933,tue,34,-1,6.7256505489349365
934,tue,35,-1,6.717998027801514
935,tue,36,-1,6.1261773109436035
936,tue,37,1,5.8701136112213135
937,tue,38,-1,7.603928565979004
938,tue,39,1,6.277390003204346
939,tue,40,1,6.296786308288574
940,tue,41,-1,6.56997013092041
941,tue,42,1,28.109630584716797
942,tue,43,1,31.85202717781067
943,tue,44,-1,30.71283984184265
944,tue,45,-1,31.204238653182983
945,tue,46,1,31.1124324798584
946,tue,48,-1,6.458804368972778
947,tue,49,-1,6.420508623123169
948,tue,50,-1,5.9536333084106445
949,tue,51,-1,7.397401332855225
950,tue,56,-1,6.1773858070373535
951,tue,57,1,6.712762355804443
952,tue,58,-1,7.632531642913818
953,tue,59,1,6.806559324264526
954,tue,60,1,6.453585147857666
955,tue,61,1,6.7224860191345215
956,tue,62,1,6.830870628356934
957,tue,63,-1,6.296446323394775
958,tue,64,1,6.204720973968506
959,tue,65,1,7.153831243515015
960,tue,66,1,6.87250542640686
961,tue,67,-1,7.788648366928101
962,tue,68,1,6.206847667694092
963,tue,69,1,46.95464468002319
964,tue,72,-1,7.715781927108765
965,tue,73,-1,16.660240650177002
966,tue,74,-1,5.868380784988403
967,tue,75,-1,6.646078586578369
968,tue,76,1,6.309215307235718
969,tue,77,-1,26.039650440216064
970,tue,78,-1,7.084030628204346
971,tue,79,1,6.561428546905518
972,tue,80,-1,6.201556205749512
973,tue,81,-1,5.874428033828735
974,tue,82,-1,6.922842025756836
975,tue,83,1,7.139549255371094
976,tue,84,-1,9.570448875427246
977,tue,85,1,6.830934047698975
978,tue,86,-1,6.29742169380188
979,tue,87,-1,23.500595569610596
980,tue,88,1,5.996524333953857
981,tue,89,-1,5.853917837142944
982,tue,90,-1,6.320465326309204
983,tue,91,1,6.540033578872681
984,tue,92,-1,6.171128988265991
985,tue,93,-1,6.693858861923218
986,tue,94,1,28.99081015586853
987,tue,95,-1,28.800552368164062
988,tue,96,-1,28.761635065078735
989,tue,97,1,6.638270378112793
990,tue,98,1,6.418981552124023
991,tue,99,1,8.044884204864502
992,tue,100,1,6.653445243835449
993,tue,101,-1,7.277415037155151
994,tue,102,1,6.027070045471191
995,tue,103,1,6.349836111068726
996,tue,104,-1,6.091432809829712
997,tue,106,-1,6.256146669387817
998,tue,108,1,6.606510162353516
999,cha,1,-1,7.223229169845581
1000,cha,2,1,7.019899845123291
1001,cha,3,1,6.854102611541748
1002,cha,4,1,6.986452341079712
1003,cha,5,1,7.222376823425293
1004,cha,6,1,7.303382158279419
1005,cha,7,1,6.9207024574279785
1006,cha,8,1,6.874341726303101
1007,cha,9,-1,6.790801286697388
1008,cha,10,1,6.9214301109313965
1009,cha,11,-1,7.045886754989624
1010,cha,12,1,7.242309808731079
1011,cha,13,1,6.740152359008789
1012,cha,14,-1,6.638320446014404
1013,cha,15,1,6.907606363296509
1014,cha,16,1,7.195582628250122
1015,cha,17,1,7.371833801269531
1016,cha,18,-1,5.918743848800659
1017,cha,19,1,6.81523871421814
1018,cha,20,1,6.874759912490845
1019,cha,21,1,7.105032920837402
1020,cha,22,1,7.190535306930542
1021,cha,23,1,7.180942058563232
1022,cha,24,1,7.173694372177124
1023,cha,25,-1,7.109105825424194
1024,cha,26,1,6.248516798019409
1025,cha,27,1,8.034558534622192
1026,cha,28,1,7.253509283065796
1027,cha,29,1,6.827716827392578
1028,cha,30,1,6.55331563949585
1029,cha,31,1,7.530178546905518
1030,cha,32,-1,7.475731134414673
1031,cha,33,1,7.392866373062134
1032,cha,34,1,7.487579345703125
1033,cha,35,1,7.03255558013916
1034,cha,36,1,7.062354564666748
1035,cha,37,1,6.816856145858765
1036,cha,38,-1,6.836337089538574
1037,cha,39,1,7.5995073318481445
1038,cha,40,1,6.9144299030303955
1039,cha,41,1,6.7603230476379395
1040,cha,42,1,7.751291513442993
1041,cha,43,1,7.535155296325684
1042,cha,44,1,7.431060552597046
1043,cha,45,1,7.089511156082153
1044,cha,46,1,7.015606641769409
1045,cha,47,1,7.141624450683594
1046,cha,48,1,7.585497617721558
1047,cha,49,1,7.217395305633545
1048,cha,50,1,6.961079359054565
1049,cha,51,-1,7.196990728378296
1050,cha,52,1,7.427278995513916
1051,cha,53,1,7.077273845672607
1052,cha,54,-1,7.439673185348511
1053,cha,55,-1,7.197261095046997
1054,cha,56,1,7.1669299602508545
1055,cha,57,1,7.209068536758423
1056,cha,58,-1,7.137853622436523
1057,cha,59,1,7.714697599411011
1058,cha,60,1,7.7250823974609375
1059,cha,61,1,6.763406753540039
1060,cha,62,1,7.1667938232421875
1061,cha,63,1,7.520753622055054
1062,cha,64,1,6.839791297912598
1063,cha,65,1,6.876040458679199
1064,cha,66,-1,7.022571563720703
1065,cha,67,1,6.363091230392456
1066,cha,68,-1,7.1328325271606445
1067,cha,69,-1,7.3717591762542725
1068,cha,70,1,6.925190448760986
1069,cha,71,-1,7.563955307006836
1070,cha,72,1,6.928391933441162
1071,cha,73,-1,6.938791513442993
1072,cha,74,-1,6.486721515655518
1073,cha,75,-1,7.684386968612671
1074,cha,76,1,7.0267579555511475
1075,cha,77,1,6.208043575286865
1076,cha,78,-1,6.857389211654663
1077,cha,79,1,6.91569185256958
1078,cha,80,1,6.910084247589111
1079,cha,81,1,7.034195423126221
1080,cha,82,1,6.991201162338257
1081,cha,83,-1,5.867193698883057
1082,cha,84,-1,7.153105735778809
1083,cha,85,-1,6.907649278640747
1084,cha,86,1,7.225485324859619
1085,cha,87,1,7.12134575843811
1086,cha,88,-1,7.23905348777771
1087,cha,89,1,7.5662782192230225
1088,cha,90,1,7.238691091537476
1089,cha,91,1,6.676616430282593
1090,cha,92,-1,8.1259925365448
1091,cha,93,1,6.849297285079956
1092,cha,94,1,6.853212356567383
1093,cha,95,1,6.974770545959473
1094,cha,96,1,7.034365177154541
1095,cha,97,1,7.408539533615112
1096,cha,98,-1,7.07042932510376
1097,cha,99,1,6.984834432601929
1098,cha,100,1,7.6954874992370605
1099,cha,101,1,7.106756210327148
1100,cha,102,-1,7.4713239669799805
1101,cha,103,1,7.45216178894043
1102,cha,104,-1,7.25202202796936
1103,cha,105,1,7.509634017944336
1104,cha,106,1,7.266059637069702
1105,cha,107,1,7.203495740890503
1106,cha,108,1,7.009320497512817
1107,cha,109,1,7.590331077575684
1108,cha,110,1,6.98109769821167
1109,cha,111,1,7.118822336196899
1110,cha,112,1,6.9800190925598145
1111,cha,113,1,6.9584901332855225
1112,cha,114,1,6.4516236782073975
1113,cha,115,1,7.720451831817627
1114,cha,116,1,7.11907958984375
1115,cha,117,1,6.838756561279297
1116,cha,118,1,7.395231246948242
1117,cha,119,1,6.781630754470825
1118,cha,120,-1,6.73212742805481
1119,cha,121,1,6.887807130813599
1120,cha,122,1,6.758329391479492
1121,cha,123,1,7.049527168273926
1122,cha,124,-1,7.707428455352783
1123,cha,125,-1,7.163004398345947
1124,cha,126,1,6.836753606796265
1125,cha,127,1,7.023996829986572
1126,cha,128,1,7.183466911315918
1127,cha,129,-1,7.520689487457275
1128,cha,130,-1,6.6754539012908936
1129,cha,131,-1,7.225116729736328
1130,cha,132,1,7.1877570152282715
1131,cha,133,1,7.173197269439697
1132,cha,134,-1,7.20752215385437
1133,cha,135,1,7.232126474380493
1134,cha,136,-1,7.2330427169799805
1135,cha,137,-1,8.187196493148804
1136,cha,138,1,6.725708484649658
1137,cha,139,1,7.065028429031372
1138,cha,140,-1,7.202443838119507
1139,cha,141,1,7.427525997161865
1140,cha,142,1,7.266820430755615
1141,cha,143,1,7.131044387817383
1142,cha,144,1,6.71348237991333
1143,cha,145,-1,6.745433330535889
1144,cha,146,1,6.9242472648620605
1145,cha,147,1,6.930484294891357
1146,cha,148,-1,6.561027765274048
1147,cha,149,1,7.164294004440308
1148,cha,150,-1,6.45046067237854
1149,cha,151,-1,7.436612367630005
1150,cha,152,1,7.126264572143555
1151,cha,153,-1,7.016555070877075
1152,cha,154,1,7.532404184341431
1153,cha,155,-1,7.294857025146484
1154,cha,156,1,7.019173622131348
1155,cha,157,1,7.381636619567871
1156,cha,158,1,6.893064022064209
1157,cha,159,1,7.256181240081787
1158,cha,160,1,7.417500257492065
1159,cha,161,1,7.667515277862549
1160,cha,162,1,7.11609673500061
1161,cha,163,1,6.647428035736084
1162,cha,164,1,7.068043947219849
1163,cha,165,-1,7.02875018119812
1164,cha,166,-1,6.889183282852173
1165,cha,167,1,6.621853351593018
1166,cha,168,1,7.426921367645264
1167,cha,169,1,7.365064859390259
1168,cha,170,-1,6.937147617340088
1169,cha,171,1,7.03557825088501
1170,cha,172,1,6.977362632751465
1171,cha,173,-1,7.1291680335998535
1172,cha,174,-1,6.515172958374023
1173,cha,175,-1,6.706901788711548
1174,cha,176,1,7.021458387374878
1175,cha,177,-1,7.059478759765625
1176,cha,178,1,6.360970735549927
1177,cha,179,-1,6.924793481826782
1178,cha,180,1,6.769962787628174
1179,cha,181,-1,7.428349256515503
1180,cha,182,1,7.133983373641968
1181,cha,183,1,7.3497045040130615
1182,cha,184,1,6.728010416030884
1183,cha,185,-1,7.230773448944092
1184,cha,186,1,7.40505838394165
1185,cha,187,-1,7.472604274749756
1186,cha,188,1,7.517897129058838
1187,cha,189,1,7.5280444622039795
1188,cha,190,-1,7.460187911987305
1189,cha,191,1,7.24245810508728
1190,cha,192,1,6.183375120162964
1191,cha,193,1,7.536891937255859
1192,cha,194,-1,7.075585126876831
1193,cha,195,1,7.134743690490723
1194,cha,196,1,8.016138553619385
1195,cha,197,-1,6.837937831878662
1196,cha,198,-1,7.795399904251099
1197,cha,199,1,7.419249534606934
1198,cha,200,-1,7.543025732040405
1199,cha,201,1,7.223544597625732
1200,cha,202,1,7.624185085296631
1201,cha,203,1,6.970830917358398
1202,cha,204,1,7.247138738632202
1203,cha,205,1,7.016710519790649
1204,cha,206,1,7.571099042892456
1205,cha,207,1,7.322183609008789
1206,cha,208,-1,7.074310779571533
1207,cha,209,-1,6.83252477645874
1208,cha,210,-1,6.087795972824097
1209,cha,211,-1,6.7717204093933105
1210,cha,212,-1,6.747458219528198
1211,cha,213,1,7.877008438110352
1212,cha,214,1,6.72714376449585
1213,cha,215,1,6.405091047286987
1214,cha,216,1,6.9843316078186035
1215,cha,217,1,7.267254590988159
1216,cha,218,-1,6.957587480545044
1217,cha,219,-1,6.7417311668396
1218,cha,220,1,7.0458664894104
1219,cha,221,1,7.107304811477661
1220,cha,222,1,7.165123224258423
1221,cha,223,1,6.640915155410767
1222,cha,224,1,7.010574579238892
1223,cha,225,-1,7.2160749435424805
1224,cha,226,-1,7.124739408493042
1225,cha,227,1,7.159215450286865
1226,cha,228,1,7.085292100906372
1227,cha,229,1,6.922742128372192
1228,cha,230,-1,7.236801624298096
1229,cha,231,1,7.480446815490723
1230,cha,232,1,7.077180862426758
1231,cha,233,1,7.255794286727905
1232,cha,234,1,6.920701026916504
1233,cha,235,1,6.669710159301758
1234,cha,236,-1,6.856545925140381
1235,cha,237,-1,7.237606048583984
1236,cha,238,-1,7.295870542526245
1237,cha,239,1,6.736073017120361
1238,cha,240,-1,7.178790807723999
1239,cha,241,1,7.056929588317871
1240,cha,242,1,7.687187433242798
1241,cha,243,1,7.318547248840332
1242,cha,244,1,6.443485498428345
1243,cha,245,1,7.54970121383667
1244,cha,246,1,6.762805700302124
1245,cha,247,1,7.183860540390015
1246,cha,248,-1,7.104674816131592
1247,cha,249,1,6.392383098602295
1248,cha,250,1,6.841153860092163
1249,cha,251,-1,6.978264331817627
1250,cha,252,-1,7.491537094116211
1251,cha,253,1,6.589863300323486
1252,cha,254,1,7.2671263217926025
1253,cha,255,-1,7.500428676605225
1254,cha,256,1,6.755669116973877
1255,cha,257,1,7.224950790405273
1256,cha,258,-1,7.414353609085083
1257,cha,259,1,6.742079496383667
1258,cha,260,1,6.456504583358765
1259,cha,261,-1,6.966566801071167
1260,cha,262,-1,6.43018102645874
1261,cha,263,1,6.96911096572876
1262,cha,264,-1,6.722144603729248
1263,cha,265,-1,7.013633489608765
1264,cha,266,1,6.197650671005249
1265,cha,267,-1,7.009889841079712
1266,cha,268,-1,7.178506135940552
1267,cha,269,1,7.0306782722473145
1268,cha,270,1,6.784420490264893
1269,cha,271,-1,7.136899471282959
1270,cha,272,-1,6.87542462348938
1271,cha,273,1,7.354685306549072
1272,cha,274,1,7.352779388427734
1273,cha,275,1,6.916013479232788
1274,cha,276,1,6.859505891799927
1275,cha,277,1,7.2664899826049805
1276,cha,278,-1,6.879515647888184
1277,cha,279,1,7.2675886154174805
1278,cha,280,-1,7.133094072341919
1279,cha,281,-1,6.97390341758728
1280,cha,282,1,6.927983522415161
1281,cha,283,1,6.971772909164429
1282,cha,284,1,7.010012626647949
1283,cha,285,1,7.019219398498535
1284,cha,286,1,7.576146841049194
1285,cha,287,1,7.0139970779418945
1286,cha,288,1,7.012236833572388
1287,cha,289,1,6.941694498062134
1288,cha,290,1,6.833858251571655
1289,cha,291,-1,6.858712673187256
1290,cha,292,1,7.054574012756348
1291,cha,293,1,7.383404493331909
1292,cha,294,1,6.821711301803589
1293,cha,295,-1,7.02963662147522
1294,cha,296,1,7.286919832229614
1295,cha,297,1,6.994876861572266
1296,cha,298,-1,7.0853798389434814
1297,cha,299,1,7.332770109176636
1298,cha,300,-1,6.596362829208374
1299,net,1,1,6.917971611022949
1300,net,2,1,6.762936353683472
1301,net,3,1,7.192687749862671
1302,net,4,1,7.115816593170166
1303,net,5,-1,7.299592733383179
1304,net,6,1,6.923269987106323
1305,net,7,1,6.987342119216919
1306,net,8,1,7.400111436843872
1307,net,9,-1,7.4765849113464355
1308,net,10,1,6.957468271255493
1309,net,11,1,6.927222728729248
1310,net,12,1,7.475353717803955
1311,net,13,-1,7.081198453903198
1312,net,14,1,7.319296598434448
1313,net,15,-1,7.128297805786133
1314,net,16,-1,7.559769630432129
1315,net,17,1,7.385226488113403
1316,net,18,-1,7.335517644882202
1317,net,19,1,7.222651243209839
1318,net,20,1,6.965703248977661
1319,net,21,1,7.0916523933410645
1320,net,22,1,7.247775554656982
1321,net,23,-1,7.204633712768555
1322,net,24,-1,6.971195936203003
1323,net,25,1,7.338996171951294
1324,net,26,1,6.545282363891602
1325,net,27,1,7.229976654052734
1326,net,28,1,7.739604234695435
1327,net,29,1,7.745955467224121
1328,net,30,1,7.291427135467529
1329,net,31,1,6.978560209274292
1330,net,32,-1,6.904146671295166
1331,net,33,1,7.250217914581299
1332,net,34,1,7.26617693901062
1333,net,35,1,7.090949535369873
1334,net,36,1,6.917179107666016
1335,net,37,1,7.1924049854278564
1336,net,38,1,6.739747047424316
1337,net,39,1,7.224618911743164
1338,net,40,1,7.062191486358643
1339,net,41,1,7.240210771560669
1340,net,42,-1,6.936316013336182
1341,net,43,-1,6.73699164390564
1342,net,44,1,7.319183588027954
1343,net,45,1,7.185454368591309
1344,net,46,-1,7.26377272605896
1345,net,47,-1,6.814306735992432
1346,net,48,1,7.30698561668396
1347,net,49,-1,7.379603147506714
1348,net,50,1,7.1180315017700195
1349,net,51,1,7.294038534164429
1350,net,52,1,6.669175624847412
1351,net,53,1,6.8155293464660645
1352,net,54,1,6.808286905288696
1353,net,55,-1,7.1476194858551025
1354,net,56,-1,7.355327606201172
1355,net,57,1,7.00285530090332
1356,net,58,-1,7.4418556690216064
1357,net,59,-1,6.940312623977661
1358,net,60,1,7.2526164054870605
1359,net,61,-1,6.899544954299927
1360,net,62,-1,7.435719966888428
1361,net,63,1,7.501739263534546
1362,net,64,1,7.23353910446167
1363,net,65,1,6.899336576461792
1364,net,66,1,6.625106334686279
1365,net,67,-1,6.6213767528533936
1366,net,68,1,6.793096542358398
1367,net,69,1,7.639772653579712
1368,net,70,-1,6.66345739364624
1369,net,71,1,7.225311040878296
1370,net,72,-1,6.611524820327759
1371,net,73,1,6.755035400390625
1372,net,74,-1,6.6581645011901855
1373,net,75,-1,7.340371608734131
1374,net,76,1,6.9780519008636475
1375,net,77,-1,7.1861913204193115
1376,net,78,1,7.075796365737915
1377,net,79,1,6.985328435897827
1378,net,80,1,7.439748525619507
1379,net,81,1,7.0161073207855225
1380,net,82,-1,7.336288928985596
1381,net,83,1,7.535290002822876
1382,net,84,1,7.388248920440674
1383,net,85,1,7.641770362854004
1384,net,86,1,7.459662675857544
1385,net,87,-1,7.337388277053833
1386,net,88,1,6.99077296257019
1387,net,89,1,7.344488143920898
1388,net,90,1,6.917644023895264
1389,net,91,1,7.230662107467651
1390,net,92,-1,7.635119676589966
1391,net,93,1,6.994800567626953
1392,net,94,1,6.976889371871948
1393,net,95,1,7.4408204555511475
1394,net,96,1,7.6643712520599365
1395,net,97,1,7.413146257400513
1396,net,98,1,7.505480527877808
1397,net,99,1,6.696408987045288
1398,net,100,-1,6.884923219680786
1399,net,101,-1,7.3792500495910645
1400,net,102,-1,6.953583717346191
1401,net,103,1,7.0845115184783936
1402,net,104,1,7.5736308097839355
1403,net,105,-1,7.170973300933838
1404,net,106,1,6.981624364852905
1405,net,107,-1,6.557835340499878
1406,net,108,1,7.012037754058838
1407,net,109,-1,6.870480298995972
1408,net,110,-1,7.586658954620361
1409,net,111,1,7.290315628051758
1410,net,112,1,7.2775352001190186
1411,net,113,-1,7.705608129501343
1412,net,114,1,6.9225358963012695
1413,net,115,1,7.127690315246582
1414,net,116,-1,7.53964638710022
1415,net,117,1,7.19870662689209
1416,net,118,1,7.494043350219727
1417,net,119,-1,7.259559154510498
1418,net,120,1,6.873985052108765
1419,net,121,1,6.820387601852417
1420,net,122,1,6.925308704376221
1421,net,123,-1,7.297482252120972
1422,net,124,1,7.631826877593994
1423,net,125,1,7.25524377822876
1424,net,126,-1,7.012171030044556
1425,net,127,-1,6.995262384414673
1426,net,128,1,7.162093877792358
1427,net,129,1,6.597417593002319
1428,net,130,1,6.964462041854858
1429,net,131,1,7.271010398864746
1430,net,132,1,7.793579578399658
1431,net,133,1,7.289596080780029
1432,net,134,1,6.668581008911133
1433,net,135,-1,6.858821153640747
1434,net,136,1,7.292477607727051
1435,net,137,1,6.308328866958618
1436,net,138,1,7.327454328536987
1437,net,139,1,6.800084114074707
1438,net,140,1,6.852581977844238
1439,net,141,1,7.158632516860962
1440,net,142,1,6.6980249881744385
1441,net,143,-1,7.110174655914307
1442,net,144,-1,7.261820077896118
1443,net,145,-1,7.157533168792725
1444,net,146,-1,7.196271181106567
1445,net,147,1,6.467574119567871
1446,net,148,1,7.218955039978027
1447,net,149,1,7.339869499206543
1448,net,150,1,7.2181618213653564
1449,net,151,-1,6.99915623664856
1450,net,152,-1,7.063693046569824
1451,net,153,1,6.683009624481201
1452,net,154,-1,7.374589204788208
1453,net,155,1,7.313716173171997
1454,net,156,1,6.980560779571533
1455,net,157,-1,7.0305116176605225
1456,net,158,1,7.342022657394409
1457,net,159,1,7.585585832595825
1458,net,160,1,6.879860162734985
1459,net,161,1,7.177792072296143
1460,net,162,-1,7.461775541305542
1461,net,163,1,6.893701791763306
1462,net,164,1,7.496194124221802
1463,net,165,-1,6.899698972702026
1464,net,166,1,6.571650505065918
1465,net,167,1,6.627662420272827
1466,net,168,-1,7.208516836166382
1467,net,169,1,6.09896183013916
1468,net,170,1,6.605316877365112
1469,net,171,1,6.464139223098755
1470,net,172,1,6.991240501403809
1471,net,173,-1,7.766051292419434
1472,net,174,1,7.05046820640564
1473,net,175,1,7.217581748962402
1474,net,176,1,6.92456316947937
1475,net,177,-1,7.14034104347229
1476,net,178,1,6.916961908340454
1477,net,179,-1,6.8491010665893555
1478,net,180,-1,6.869616985321045
1479,net,181,1,6.744318246841431
1480,net,182,1,6.903124570846558
1481,net,183,1,7.048156976699829
1482,net,184,1,6.922436952590942
1483,net,185,1,7.136213779449463
1484,net,186,1,7.216221809387207
1485,net,187,1,6.22420597076416
1486,net,188,-1,6.585665464401245
1487,net,189,1,6.740351676940918
1488,net,190,1,7.507112741470337
1489,net,191,-1,7.518197774887085
1490,net,192,1,7.237163782119751
1491,net,193,1,6.638382911682129
1492,net,194,1,6.889273166656494
1493,net,195,-1,6.8706231117248535
1494,net,196,1,6.51501202583313
1495,net,197,1,6.737666606903076
1496,net,198,1,7.455702304840088
1497,net,199,1,6.893683671951294
1498,net,200,1,6.84398889541626
1499,net,201,1,6.211923122406006
1500,net,202,1,6.511026382446289
1501,net,203,1,6.985353231430054
1502,net,204,-1,7.377110481262207
1503,net,205,1,7.918362855911255
1504,net,206,1,7.4084179401397705
1505,net,207,1,6.938869953155518
1506,net,208,-1,7.319487571716309
1507,net,209,1,7.098156452178955
1508,net,210,1,6.69556999206543
1509,net,211,1,7.1000447273254395
1510,net,212,-1,7.7912437915802
1511,net,213,-1,7.242425203323364
1512,net,214,-1,6.60840630531311
1513,net,215,1,7.886544942855835
1514,net,216,1,7.1269145011901855
1515,net,217,1,7.06702446937561
1516,net,218,-1,6.951076984405518
1517,net,219,1,6.926331520080566
1518,net,220,-1,6.835095643997192
1519,net,221,-1,6.969511032104492
1520,net,222,1,7.178814649581909
1521,net,223,1,6.502069473266602
1522,net,224,1,7.663079023361206
1523,net,225,1,6.824927806854248
1524,net,226,1,6.639127731323242
1525,net,227,1,7.041877508163452
1526,net,228,-1,6.9115095138549805
1527,net,229,-1,7.565192937850952
1528,net,230,1,6.96472954750061
1529,net,231,1,7.099785327911377
1530,net,232,1,6.908841133117676
1531,net,233,1,6.999228000640869
1532,net,234,1,6.826498031616211
1533,net,235,1,6.913873195648193
1534,net,236,1,6.861756324768066
1535,net,237,-1,7.487821578979492
1536,net,238,1,7.4019834995269775
1537,net,239,1,6.873520612716675
1538,net,240,1,6.485082626342773
1539,net,241,-1,7.337041854858398
1540,net,242,1,6.7708961963653564
1541,net,243,1,7.281980276107788
1542,net,244,1,7.343196392059326
1543,net,245,1,7.6876935958862305
1544,net,246,1,6.74584174156189
1545,net,247,1,7.099912881851196
1546,net,248,1,7.069205284118652
1547,net,249,1,7.690767049789429
1548,net,250,1,7.358529090881348
1549,net,251,1,6.988429069519043
1550,net,252,-1,7.272462368011475
1551,net,253,-1,6.830792665481567
1552,net,254,-1,6.949368715286255
1553,net,255,1,7.393864154815674
1554,net,256,1,7.501116037368774
1555,net,257,-1,7.216213226318359
1556,net,258,1,7.677458047866821
1557,net,259,-1,7.567960739135742
1558,net,260,1,7.157952308654785
1559,net,261,1,7.259868860244751
1560,net,262,1,7.079846620559692
1561,net,263,1,7.116748332977295
1562,net,264,-1,7.367227077484131
1563,net,265,-1,6.913807392120361
1564,net,266,-1,6.273361444473267
1565,net,267,1,7.139500856399536
1566,net,268,1,7.4712395668029785
1567,net,269,1,7.191256761550903
1568,net,270,1,7.574456453323364
1569,net,271,1,6.952420234680176
1570,net,272,-1,7.212470293045044
1571,net,273,1,6.9190287590026855
1572,net,274,1,7.842653036117554
1573,net,275,1,7.039885759353638
1574,net,276,1,7.018763065338135
1575,net,277,1,6.880435943603516
1576,net,278,1,7.377791404724121
1577,net,279,1,7.09579610824585
1578,net,280,-1,6.423662185668945
1579,net,281,-1,7.339743137359619
1580,net,282,1,6.81047248840332
1581,net,283,1,6.790954351425171
1582,net,284,1,7.0736424922943115
1583,net,285,1,6.201354742050171
1584,net,286,1,6.909885883331299
1585,net,287,1,7.142226934432983
1586,net,288,1,6.878507852554321
1587,net,289,1,7.020874738693237
1588,net,290,-1,7.706538677215576
1589,net,291,1,7.061922311782837
1590,net,292,-1,6.483637809753418
